0.26882941,1.5451343,2.2671244,0,0,0.11608557,0,0.2892715,0,0.007789588,0.6750567,5.1312237,1.115169,0.3734383,0.84330451,1.1174815,1.793185,1.3863169,0,0,0.015652021,0,0,0,0,0,0,0.68975848,2.7259638,0.69079018,0.10381129,0.74101931,0.80209923,1.7518111,3.9073558,0.11917756,1.0302835,0.75512183,0.21396248,0.97137421,1.4248137,1.4317368,2.232568,0.65769553,0.49001104,0.52476853,1.1973853,0.82936949,0.33321121,0.49366048,0.86790413,0.58347535,0.84482968,1.2477628,0.20249112,0,0,0.71690518,0.66017646,0.2274211,0.81799012,0.42465401,0,0.59951645,0.6104691,0.48589024,0.10121551,1.5832402,0,0,0
0.3446756,1.5361282,2.2323434,0,0,0.065630265,0,0.30521709,0,0.027712611,0.70424241,5.0228014,1.0880653,0.36223555,0.92065477,1.1688135,1.9391657,1.5570481,0,0,0.067767143,0,0,0,0,0,0,0.68265986,2.6389823,0.7185657,0.15710238,0.71252537,0.86663359,1.7498726,3.8197377,0.15223221,1.0461068,0.79276508,0.20264828,0.97884274,1.4217958,1.46963,2.3628058,0.6827839,0.53900236,0.54371101,1.1382827,0.8574807,0.34935978,0.52220082,0.91360408,0.66748029,0.86991626,1.3206863,0.23073481,0,0,0.72034192,0.61093742,0.20949082,0.79345536,0.37273827,0.007248071,0.57456219,0.63222843,0.44556195,0.11830535,1.5714074,0,0,0
0.25268584,1.5972965,2.2752862,0,0,0.069341801,0,0.31675446,0,0.035037335,0.64833975,4.7575192,1.0610433,0.34957939,0.85085315,1.2032012,1.8150728,1.4981009,0,0,0.065028876,0,0,0,0,0,0,0.71055067,2.2968798,0.75546396,0.12005694,0.74772882,0.90915108,1.7194321,3.7323427,0.13090391,1.1436392,0.73732978,0.20585655,1.0501356,1.3740561,1.4818383,2.5336876,0.68544793,0.49784699,0.55091661,1.1665232,0.87041622,0.34441805,0.50388658,0.84475666,0.80317074,0.84263062,1.35263,0.21175453,0,0,0.76879662,0.68520254,0.21745791,0.80267525,0.40271425,0.007889807,0.5910331,0.66048044,0.45746011,0.10230788,1.5176353,0,0,0
0.25065231,1.7521666,2.1751451,0,0,0.038589694,0.004297507,0.34091583,0,0.034926742,0.64696735,4.6387658,1.0448389,0.40158221,0.88425046,1.2420664,1.8368456,1.4667461,0,0,0.056070007,0,0,0,0,0,0,0.66656399,2.1616969,0.75031036,0.15711884,0.73334181,0.98998588,1.62981,3.5507929,0.12746884,1.1916863,0.82439923,0.21397021,0.97440755,1.3472942,1.5049605,2.6316037,0.6616379,0.4941158,0.5985176,1.1561049,0.92079455,0.38662103,0.53546083,0.84364372,1.015766,0.84511876,1.4552026,0.22795287,0,0,0.71035385,0.72710276,0.25535312,0.81721193,0.41412675,0,0.58866978,0.67150801,0.42006603,0.11641934,1.4402792,0,0,0
0.2398148,1.6111948,2.1977768,0,0,0.01930712,0.003441888,0.36688691,0,0.023224914,0.68513918,4.3201613,1.0502723,0.364061,0.81981075,1.3299816,1.7485318,1.4800366,0,0,0.020704625,0,0,0,0,0,0,0.66968536,1.8397717,0.70739865,0.15320896,0.72400326,1.0278357,1.5529798,3.3582828,0.15444833,1.1987975,0.73146158,0.19651078,1.0390838,1.3672599,1.5560474,2.7243204,0.63614887,0.56019676,0.6300177,1.1281842,0.96557111,0.45037305,0.49350753,0.79666585,1.0999079,0.83560812,1.4265578,0.22787137,0,0,0.77040261,0.7010408,0.30353323,0.82020438,0.40178594,0,0.56886947,0.64676088,0.40675804,0.12563623,1.3523365,0,0,0
0.20106933,1.7098355,2.0156128,0,0,0.012427527,0,0.40234864,0.004723111,0.007777007,0.6636982,3.9531577,0.97235376,0.38558501,0.78200519,1.3267248,1.7823179,1.5588329,0,0,0.03639368,0,0,0,0,0,0,0.69168681,1.5147845,0.78932983,0.14319739,0.6866731,1.0417362,1.5063308,3.1318254,0.1890865,1.2995833,0.83454984,0.18940981,1.0223902,1.4572636,1.5834643,2.7969034,0.62616777,0.53730071,0.60228902,1.0765156,1.0280875,0.45674708,0.51054382,0.85183614,1.3100262,0.85147893,1.4976691,0.21543106,0,0,0.75686318,0.69000757,0.33674356,0.84905005,0.38572043,0,0.61567128,0.66542822,0.44798154,0.14500436,1.3168828,0,0,0
0.19518372,1.6651559,1.8246655,0,0,0.008883106,0.003807927,0.39329794,0.003350043,0.007816822,0.62518877,3.5776854,1.0132002,0.36350057,0.84951609,1.4178089,1.721038,1.574093,0,0,0.012269529,0,0,0,0,0,0,0.73251575,1.1656669,0.69038284,0.17259614,0.71032095,1.0392908,1.4506583,2.9130723,0.18560025,1.3387508,0.85263473,0.24122277,0.98914212,1.3764048,1.6335063,2.8745737,0.65866816,0.6088028,0.59909809,0.98997015,1.0207043,0.53902829,0.54492617,0.87012047,1.327922,0.81828374,1.5133349,0.23635709,0,0,0.86228061,0.69702601,0.32284448,0.83241659,0.40194523,0,0.6425038,0.63040376,0.41511187,0.14706212,1.2486713,0,0,0
0.20051052,1.5495107,1.6141717,0,0,0.021060716,0,0.38950616,0,0.031047091,0.69658023,3.070354,0.98068827,0.40164611,0.76759088,1.4860612,1.802669,1.6279596,0,0,0.00705066,0,0,0,0,0,0,0.6756869,0.96126449,0.7180329,0.1374819,0.68858004,1.0843564,1.3832532,2.6569779,0.28092617,1.3670795,0.83844495,0.30275899,0.96516907,1.4282516,1.7141116,2.8597717,0.71852374,0.59743631,0.61200994,0.97282302,1.0182934,0.48415846,0.56325084,0.91985226,1.2036842,0.88552701,1.5743825,0.24947283,0,0.018775979,0.85592979,0.68278509,0.36135998,0.853154,0.43411824,0,0.65178573,0.61806428,0.52890605,0.1639933,1.1507446,0,0,0
0.21450779,1.504167,1.4545201,0,0,0,0.007869255,0.41870907,0,0.035075828,0.66829324,2.6531713,1.0081072,0.41238251,0.80788565,1.5570652,1.8565642,1.6177776,0,0,0.017910959,0,0,0,0,0,0,0.76997763,0.76709813,0.67573255,0.16636777,0.65269506,1.0313916,1.2385626,2.39308,0.32617092,1.3848543,0.83225363,0.44225356,0.96841675,1.4725033,1.8025938,2.8778696,0.78209472,0.65697759,0.67166609,0.94155085,1.0602072,0.57135093,0.57141596,0.97092581,1.2986732,0.90533924,1.6412009,0.2790629,0,0.03433181,0.85971868,0.74874479,0.37522769,0.84044844,0.44344449,0,0.70575953,0.61738926,0.51635224,0.1368752,1.1306195,0,0,0
0.22907002,1.5273697,1.3702705,0,0,0.024393616,0.004068052,0.40653825,0,0.015238944,0.72205895,2.3925436,1.0289366,0.43034205,0.69451296,1.6569488,1.7449861,1.6296891,0,0,0.004210978,0,0,0,0,0,0,0.73740065,0.59505546,0.71716934,0.17320734,0.69321775,1.0564116,1.171895,2.2144766,0.39716169,1.4671884,0.96684474,0.61220729,0.99896657,1.6118965,1.8373432,2.7944968,0.78306764,0.59300452,0.75061977,0.88350147,1.0741599,0.58980936,0.56440163,1.0207198,1.1779439,0.89499509,1.6503062,0.28222832,0,0.083549321,0.8422941,0.73932159,0.37818485,0.82110393,0.44660312,0,0.72519881,0.66770697,0.62262839,0.17187461,1.0641809,0,0,0
0.27141342,1.5172184,1.1509472,0,0,0.042682432,0,0.4255155,0.003595287,0.047566004,0.75080389,2.186748,1.1229615,0.43273553,0.63586503,1.8503335,1.8115914,1.642045,0,0,0.028126596,0,0,0.052464936,0,0,0,0.75388694,0.55519319,0.68543065,0.19264847,0.63528562,1.1678865,1.1119518,1.9894434,0.45753065,1.4915913,1.0241554,0.77495521,1.0098724,1.6115021,1.8819468,2.7856131,0.7396304,0.6122852,0.72507614,0.87476391,1.153773,0.59518117,0.47884458,1.0465612,0.93035388,0.89500046,1.7808998,0.30226725,0,0.14271039,0.84652793,0.69841677,0.39043659,0.83324867,0.47660071,0,0.75367749,0.6575464,0.63632238,0.15855817,1.0019644,0,0,0.003482758
0.29590821,1.3402088,1.0510616,0,0,0.08217483,0,0.46482983,0.020730965,0.018741934,0.68548989,1.9515716,1.2425802,0.45267183,0.65142351,1.9718384,1.9378533,1.7089354,0,0,0.12484745,0,0,0.089824177,0,0,0,0.70237952,0.48005629,0.68232381,0.16819493,0.62981421,1.233598,1.0620935,1.8181038,0.51098162,1.4865701,1.1037136,1.0563945,0.97982866,1.6433386,2.0154898,2.6407123,0.74279344,0.68810064,0.68309343,0.84285676,1.0483543,0.6269322,0.58760774,1.1601776,0.74612004,0.92298776,1.9258794,0.28656742,0,0.2028506,0.87579745,0.74440724,0.44837108,0.79446852,0.44740218,0,0.80913186,0.71051633,0.78712922,0.15948929,0.89977443,0,0,0.004145594
0.38313544,1.3431011,1.0055435,0,0,0.10903001,0,0.42238832,0.049737945,0.007429821,0.76086521,1.9860874,1.3268673,0.49789342,0.69721532,2.0295937,1.9674444,1.5684534,0,0,0.19591008,0,0,0.2297117,0,0,0,0.72575366,0.4437739,0.68486166,0.15190835,0.59945309,1.2957571,0.98370486,1.5842155,0.54530567,1.57522,1.1471829,1.3146945,0.95542026,1.6371993,2.0392597,2.6106184,0.71924067,0.63084012,0.68618137,0.79840046,1.0373143,0.68949372,0.56447774,1.2812828,0.21436581,0.92096835,1.8313669,0.28424731,0,0.30054101,0.8897118,0.76150447,0.42229083,0.7843715,0.48382261,0,0.86913121,0.68855619,0.81108063,0.17823191,0.83536899,0,0,0
0.60194439,1.2349504,0.88677734,0,0,0.11044828,0,0.44868526,0.036482241,0.010987653,0.78070635,2.1022582,1.4717098,0.50229782,0.74055147,2.1449108,2.0822427,1.6552073,0,0,0.43675408,0,0,0.29357186,0,0,0,0.63430268,0.44678277,0.696863,0.1869535,0.64911479,1.3170805,0.94404715,1.5399305,0.59127444,1.4336458,1.2055176,1.3021435,0.96846044,1.7196209,2.0517898,2.4650502,0.85432732,0.71652853,0.65221703,0.84704226,1.1038133,0.69178569,0.60289621,1.4883844,,0.94388103,1.9603273,0.31168184,0,0.44322973,0.87893689,0.77531451,0.44205174,0.77947718,0.48106405,0,0.82617301,0.64684701,0.82690412,0.18237892,0.78879195,0,0,0
